transcript	WormBaseGeneID	GeneName	biotype	strain	expression
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC276	1.20901063783418
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC277	1.13720005425134
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC3	1.38378949854867
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC501	1.16764325923854
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC511	1.38810635060454
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC513	2.00969860147792
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC514	1.33017926640943
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC515	1.74731724328255
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC523	1.2008736402914
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC526	-0.887139852797421
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC527	1.47440448617834
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC528	-0.566302401549315
C41D11.1f.1	WBGene00016561	eri-6	mRNA	NIC529	1.254999364378
C41D11.1f.1	WBGene00016561	eri-6	mRNA	PB306	1.78444444086393
C41D11.1f.1	WBGene00016561	eri-6	mRNA	PS2025	2.12606674327004
C41D11.1f.1	WBGene00016561	eri-6	mRNA	PX179	1.42324845538098
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QG2075	2.17289254375118
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QG556	2.01704933542869
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QW947	1.14817156451573
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QX1212	1.74455041092278
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QX1233	1.63100728118155
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QX1791	0.267045023626074
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QX1792	1.7787351368121
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QX1793	1.18758836296143
C41D11.1f.1	WBGene00016561	eri-6	mRNA	QX1794	1.38162384002087
C41D11.1f.1	WBGene00016561	eri-6	mRNA	RC301	1.49060569098221
C41D11.1f.1	WBGene00016561	eri-6	mRNA	WN2050	1.46908792394066
C41D11.1f.1	WBGene00016561	eri-6	mRNA	XZ1513	2.0829077124866
C41D11.1f.1	WBGene00016561	eri-6	mRNA	XZ1515	2.06395414370056
C41D11.1f.1	WBGene00016561	eri-6	mRNA	XZ1516	-0.766025812468836
C41D11.6.1	WBGene00016565	sosi-1	mRNA	AB1	0.282837371237279
C41D11.6.1	WBGene00016565	sosi-1	mRNA	BRC20067	0.632483798698196
C41D11.6.1	WBGene00016565	sosi-1	mRNA	BRC20263	0.670997161922408
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CB4852	0.611661138211116
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CB4855	0.434210581398018
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CB4856	-0.350577058343847
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CB4857	0.58765204670758
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CB4858	0.401997855058827
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11254	1.02579871837982
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11262	0.49509264303825
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11264	0.684577301918294
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11271	0.307335930808897
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11276	0.960828158393079
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11285	0.344801829713057
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11292	0.692278770105907
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11307	0.683949759758722
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11314	0.330288926723203
C41D11.6.1	WBGene00016565	sosi-1	mRNA	CX11315	0.329850097936072
C41D11.6.1	WBGene00016565	sosi-1	mRNA	DL200	0.389861052493998
C41D11.6.1	WBGene00016565	sosi-1	mRNA	DL226	0.526675659735535
C41D11.6.1	WBGene00016565	sosi-1	mRNA	DL238	0.0872217166013909
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA189	0.493665026709235
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA348	0.916184732643722
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA349	0.746567633536159
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA363	0.217978557171536
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA372	0.71413782319382
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA592	0.416210255943963
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA594	-0.577555983818358
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA703	-1
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA705	1.07973102571377
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA710	0.592844198510637
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA738	0.694628845056428
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA743	0.679459380161562
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA745	0.640619533732543
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA777	0.904656651177439
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA812	-1
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ECA923	0.622911980007428
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3005	0.330993178974799
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3012	0.734132494338838
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3017	0.217635956980082
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3040	-0.826450560704549
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3048	0.586001088424633
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3049	0.402529171587865
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3052	0.435093371456
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3073	0.328054202720084
C41D11.6.1	WBGene00016565	sosi-1	mRNA	ED3077	0.202910981135177
C41D11.6.1	WBGene00016565	sosi-1	mRNA	EG4347	0.400019835114864
C41D11.6.1	WBGene00016565	sosi-1	mRNA	EG4724	0.838049418453302
C41D11.6.1	WBGene00016565	sosi-1	mRNA	EG4946	0.354617447086863
C41D11.6.1	WBGene00016565	sosi-1	mRNA	GXW1	0.67180064543973
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JT11398	0.158249220137434
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1088	0.759143225240827
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1172	0.427267577503975
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1200	0.196235346312009
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1212	0.132694178965303
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1213	0.521600175523711
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1242	0.400944881250903
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1246	0.221918470271164
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1395	0.537834912802385
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1409	0.49987338328295
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1440	0.116827037401651
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1491	0.419708271355174
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1530	0.918891279491844
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1543	0.583770894806604
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1568	-0.0478712450678454
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1581	-0.671431311226879
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1586	0.729025543751198
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1652	0.242192059971851
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1666	0.117211492789818
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1792	0.21790967235879
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1793	0.61266566233462
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1808	0.439836779677576
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1896	-0.744802834476854
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU1934	0.335737434002032
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2001	0.303433019467545
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2007	-0.477462947207322
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2016	0.54910105148637
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2017	0.58172496884695
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2106	-0.529772262233006
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2131	0.413951967091959
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2141	0.469008424511568
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2234	0.581481494863512
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2250	0.286097276285529
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2257	0.252308816887447
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2464	0.735197841422889
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2466	0.624456438924406
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2478	0.560892237826549
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2513	0.184113158816868
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2519	0.815704403508817
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2522	0.557012380103322
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2526	0.559404126134559
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2534	0.708878519825905
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2565	0.648457166534055
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2566	0.433725200672274
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2570	0.56897905673407
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2572	0.377691702576324
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2575	0.52865390384618
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2576	0.74996499191705
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2578	0.486455168442832
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2581	0.581154052906298
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2586	0.351647283820542
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2592	0.775002956325854
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2600	0.467997779482966
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2610	0.66373101758613
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2619	-0.408624988703196
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2811	0.719683478329534
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2838	0.145668154004269
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2841	0.682735869606851
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2853	0.32069720674517
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2862	0.585215835115249
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2866	0.653604214707851
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2879	0.737018090297465
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2906	0.713420080604348
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU2907	0.306008703259929
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU310	0.296534449885607
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU311	0.102461831201503
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU3128	0.297651946123791
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU3132	0.271363454620794
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU3134	0.449511773160939
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU3140	0.808734673528583
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU3144	0.515851465742856
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU323	0.5629811560846
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU346	0.452704155585905
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU360	0.29872488177195
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU367	0.422092819718982
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU394	0.0987761996148194
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU397	0.702951448757371
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU406	0.555687626622682
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU440	0.310145926366218
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU642	-0.362283121825536
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU774	0.524914663718503
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU775	0.348509212334375
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU778	0.301213975224704
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU782	0.163080079270476
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU792	0.507611168575195
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU830	0.462364856556927
C41D11.6.1	WBGene00016565	sosi-1	mRNA	JU847	0.521976018080882
C41D11.6.1	WBGene00016565	sosi-1	mRNA	KR314	0.266163802794147
C41D11.6.1	WBGene00016565	sosi-1	mRNA	LKC34	0.188176216939764
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY1	0.1792942537212
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY10	0.841382840440414
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY16	0.43506301523783
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY18	3.70387902936091
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY2147	0.0467317344597115
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY2212	0.185112565903327
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY23	0.377506962400779
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY2573	0.454832601898354
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY2585	0.101571141147524
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY2713	-0.217893965497054
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY518	0.167113838004974
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY772	0.352102746091223
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY795	0.140423498653164
C41D11.6.1	WBGene00016565	sosi-1	mRNA	MY920	0.489631353874705
C41D11.6.1	WBGene00016565	sosi-1	mRNA	N2	0.336125161988777
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC1	0.790228006856161
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC166	0.15581482284749
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC199	0.112701770655045
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC2	0.368264731192604
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC207	0.370137452336026
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC231	0.672396176996097
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC236	0.391631452097738
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC242	0.398345133210866
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC251	0.0321930858221878
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC252	0.344391719726815
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC255	0.245896263980491
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC256	0.446936469891902
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC258	1.33814077249832
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC259	-0.665467080180207
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC260	0.783050363274971
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC261	0.778879431403636
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC265	0.101128708592258
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC266	0.229422173489567
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC267	0.404504632512536
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC268	0.472988612722744
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC271	0.231199288821273
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC274	0.491455799547197
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC275	0.637409575489158
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC276	0.481214460781012
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC277	0.0353936675585831
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC3	0.687526623274047
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC501	0.487046847321484
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC511	0.493922543417655
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC513	1.45665762663695
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC514	0.421474304806526
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC515	0.209938206052296
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC523	0.459555859597211
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC526	0.10740792545515
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC527	0.589621333120732
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC528	-0.278249738342605
C41D11.6.1	WBGene00016565	sosi-1	mRNA	NIC529	0.583253836111429
C41D11.6.1	WBGene00016565	sosi-1	mRNA	PB306	0.536934939603583
C41D11.6.1	WBGene00016565	sosi-1	mRNA	PS2025	0.664700569243294
C41D11.6.1	WBGene00016565	sosi-1	mRNA	PX179	0.261746465885335
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QG2075	0.694175320339695
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QG556	0.888274433814796
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QW947	0.945190854423878
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QX1212	0.290061024765754
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QX1233	0.78294188690303
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QX1791	2.59741011423761
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QX1792	0.871807056255399
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QX1793	0.345934339701596
C41D11.6.1	WBGene00016565	sosi-1	mRNA	QX1794	0.607349631214269
C41D11.6.1	WBGene00016565	sosi-1	mRNA	RC301	0.557630604180927
C41D11.6.1	WBGene00016565	sosi-1	mRNA	WN2050	0.38463422762709
C41D11.6.1	WBGene00016565	sosi-1	mRNA	XZ1513	0.687582784144386
C41D11.6.1	WBGene00016565	sosi-1	mRNA	XZ1515	0.562827226565289
C41D11.6.1	WBGene00016565	sosi-1	mRNA	XZ1516	0.320436632897819
C41D11.7.1	WBGene00016566	eri-7	mRNA	AB1	4.07010682797097
C41D11.7.1	WBGene00016566	eri-7	mRNA	BRC20067	4.21688996370052
C41D11.7.1	WBGene00016566	eri-7	mRNA	BRC20263	4.25468813092624
C41D11.7.1	WBGene00016566	eri-7	mRNA	CB4852	3.77851682886095
C41D11.7.1	WBGene00016566	eri-7	mRNA	CB4855	4.22267189017343
C41D11.7.1	WBGene00016566	eri-7	mRNA	CB4856	3.62095958108246
C41D11.7.1	WBGene00016566	eri-7	mRNA	CB4857	3.8524543707143
C41D11.7.1	WBGene00016566	eri-7	mRNA	CB4858	4.04859999337255
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11254	3.69515440514685
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11262	3.8180020821501
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11264	3.83746018131
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11271	4.08346774824237
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11276	4.22990859284378
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11285	4.14957565170792
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11292	3.87646695013347
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11307	3.8873786948209
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11314	4.51320147286579
C41D11.7.1	WBGene00016566	eri-7	mRNA	CX11315	3.81308844081653
C41D11.7.1	WBGene00016566	eri-7	mRNA	DL200	4.00381194844009
C41D11.7.1	WBGene00016566	eri-7	mRNA	DL226	3.90857609690211
C41D11.7.1	WBGene00016566	eri-7	mRNA	DL238	3.61700565755751
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA189	3.86488876107771
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA348	3.79008650230488
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA349	3.86052764730961
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA363	4.11916644468181
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA372	4.08374430815248
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA592	4.14736742979084
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA594	4.45966272811907
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA703	3.55173481635956
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA705	4.14205892098805
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA710	3.83418553470123
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA738	4.06052113462783
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA743	4.19276735033399
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA745	3.26359342048561
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA777	3.81173732868711
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA812	3.22363460286706
C41D11.7.1	WBGene00016566	eri-7	mRNA	ECA923	4.19224262826609
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3005	4.10703996431903
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3012	3.80762088462333
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3017	4.20297810601276
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3040	4.01463005964414
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3048	4.0095730247518
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3049	4.0259867184579
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3052	3.94578188256027
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3073	4.14402374195503
C41D11.7.1	WBGene00016566	eri-7	mRNA	ED3077	3.87545699359778
C41D11.7.1	WBGene00016566	eri-7	mRNA	EG4347	4.08661463677745
C41D11.7.1	WBGene00016566	eri-7	mRNA	EG4724	3.64978710119477
C41D11.7.1	WBGene00016566	eri-7	mRNA	EG4946	3.72107121614334
C41D11.7.1	WBGene00016566	eri-7	mRNA	GXW1	3.87918390589319
C41D11.7.1	WBGene00016566	eri-7	mRNA	JT11398	4.03798815563493
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1088	4.01995993190363
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1172	4.02200548394007
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1200	4.32369291076023
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1212	4.04179931022324
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1213	4.08423972917659
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1242	3.74382114152567
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1246	4.18208953859785
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1395	3.66685779016356
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1409	3.89663796077648
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1440	3.9836767787419
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1491	3.79158899901867
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1530	3.7492063128932
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1543	3.73836725410989
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1568	4.14968124802807
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1581	4.08303396000335
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1586	3.71697064531242
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1652	3.78181457682524
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1666	4.10746794618968
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1792	3.67674063688434
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1793	3.91573108850007
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1808	3.54652156037656
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1896	4.12301282950619
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU1934	3.84375180620343
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2001	3.94973728545962
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2007	3.42487655041558
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2016	4.02015591971764
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2017	4.07257851900678
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2106	4.20377083914036
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2131	3.72168612296605
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2141	3.69063051733915
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2234	3.48682604347914
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2250	3.96534094293261
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2257	4.04881020274759
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2464	4.06291587942898
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2466	3.8039965860608
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2478	4.30711866145782
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2513	4.22918718490688
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2519	3.91983656747158
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2522	4.07640871401348
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2526	3.61077700881714
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2534	4.1156295940683
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2565	3.74417914092494
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2566	3.80717699110041
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2570	3.67655859429416
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2572	3.79514648855724
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2575	3.65837580104928
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2576	3.64252445169437
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2578	3.89188064366927
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2581	3.80146502928391
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2586	3.97076315875004
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2592	3.82706341395742
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2600	3.79676286372632
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2610	3.56846669778816
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2619	3.77108975057637
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2811	4.42386118404907
C41D11.7.1	WBGene00016566	eri-7	mRNA	JU2838	3.99569268779151
